# step = 0, t = 0.0000, size = 64x64
0.010042 0.0100183 0.0100534 0.00992925 0.0100138 0.00990718 0.0099709 0.00998553 0.00998215 0.00994757 0.00997487 0.0100346 0.010012 0.0100699 0.0100148 0.00995669 0.0100818 0.0100684 0.00990099 0.00996368 0.0100374 0.00998785 0.0100012 0.00991955 0.010032 0.009935 0.00998547 0.0100508 0.00995366 0.0100585 0.0100181 0.00992191 0.00996947 0.0100038 0.0100992 0.0100062 0.00996754 0.0100045 0.00991134 0.0099214 0.0100693 0.0100505 0.010017 0.00998839 0.00993677 0.0100104 0.0100142 0.00992383 0.00990754 0.00995908 0.010096 0.0100601 0.0100596 0.00996666 0.0100493 0.0100178 0.0100116 0.0100744 0.0100024 0.0100166 0.009993 0.0099692 0.0100961 0.00991532 
0.0100197 0.010061 0.00997225 0.00991748 0.0100662 0.0100715 0.0100867 0.00997743 0.00995545 0.0100096 0.00995532 0.00990195 0.0100558 0.0100933 0.0100968 0.0100824 0.0100917 0.00999642 0.00998364 0.0100224 0.00997278 0.0100523 0.009931 0.0100753 0.009924 0.0100133 0.0100303 0.0100919 0.0100745 0.00990552 0.00996799 0.0099278 0.00990363 0.00995962 0.010081 0.00990977 0.0100583 0.00995905 0.00992705 0.00993301 0.00999203 0.0100171 0.009926 0.00990063 0.00992204 0.0099409 0.0099438 0.010061 0.00998716 0.0100093 0.00990016 0.00998527 0.0100806 0.009915 0.00990371 0.0100094 0.00994782 0.0100923 0.0100469 0.00998532 0.0100192 0.00996111 0.00997037 0.0100969 
0.0100947 0.0099185 0.00996269 0.0100575 0.0100324 0.0100446 0.0100679 0.00996892 0.00990246 0.0100673 0.0100913 0.00995088 0.0100474 0.00995638 0.00992837 0.00991167 0.00991416 0.0100496 0.0100796 0.0100871 0.00996681 0.0100166 0.0100005 0.0100016 0.00990664 0.00995479 0.00998088 0.00997166 0.0099732 0.0100037 0.0100285 0.00995944 0.0100151 0.0100349 0.00999859 0.0100659 0.0100392 0.010097 0.0100588 0.0100223 0.0100851 0.00999514 0.0100985 0.00996841 0.010057 0.00990092 0.0100083 0.00999776 0.0100615 0.0100974 0.00998679 0.0099887 0.00996327 0.0100572 0.00993744 0.00992419 0.0100487 0.00997334 0.010051 0.00992859 0.00996912 0.00994665 0.0100098 0.0100246 
0.00997609 0.0100903 0.0100901 0.00993168 0.00992975 0.00992993 0.00999435 0.00991128 0.00999483 0.00991637 0.0100235 0.0100085 0.00998454 0.0100848 0.0100657 0.0100767 0.00999119 0.00999163 0.0100609 0.00990028 0.0100838 0.0100601 0.00999319 0.00998785 0.00995559 0.00992804 0.0100401 0.00990545 0.0100806 0.0100842 0.00997488 0.00999078 0.00997201 0.0100313 0.00999467 0.0099602 0.00991057 0.00994291 0.00996778 0.00992877 0.00990423 0.00996844 0.00990032 0.0100382 0.0100094 0.0100717 0.00999413 0.0100771 0.0100466 0.0100869 0.00996869 0.0100144 0.0099249 0.00999477 0.00996169 0.00990736 0.0100802 0.010035 0.0100042 0.00992404 0.0100673 0.0099895 0.0100264 0.00990783 
0.0100284 0.0100269 0.0100218 0.0100399 0.00991441 0.0100515 0.0100472 0.0100063 0.00994277 0.0100519 0.00993533 0.00999069 0.00993527 0.00999561 0.0100341 0.0100699 0.00996557 0.0099356 0.0100687 0.0100467 0.0100322 0.0100382 0.0100772 0.0100877 0.0100131 0.0100258 0.00991681 0.00991142 0.0100114 0.0100764 0.0100555 0.00998311 0.0100038 0.0100008 0.00998936 0.0100738 0.010088 0.00990509 0.0100745 0.00994711 0.00991556 0.010073 0.00990653 0.0100016 0.00990953 0.0099923 0.0100554 0.00993501 0.00999621 0.0100962 0.00998464 0.00998325 0.0100343 0.0099746 0.0100119 0.00992921 0.00997793 0.00997776 0.00994879 0.0100648 0.0100456 0.00992431 0.0100857 0.00993252 
0.00994596 0.00994068 0.00994021 0.010068 0.0100962 0.0100932 0.00998718 0.0100285 0.0100008 0.00998631 0.0100482 0.00992726 0.0100848 0.0100427 0.010088 0.0100217 0.0100176 0.00996716 0.00998966 0.00993492 0.010042 0.0100335 0.0100468 0.00995289 0.0100561 0.00999501 0.0100827 0.0099483 0.0100727 0.0100661 0.00991475 0.00997588 0.00990098 0.0100818 0.00991854 0.00997718 0.0099421 0.0100402 0.0099625 0.0100745 0.0100259 0.00993923 0.00992091 0.0100454 0.00992148 0.00993057 0.00999955 0.0099037 0.00996378 0.00994676 0.00990044 0.00999917 0.0100145 0.0100656 0.00991435 0.0100445 0.0100398 0.0100401 0.00996264 0.0100221 0.00997626 0.00993967 0.00995406 0.00997685 
0.0100775 0.0100676 0.00990678 0.0100071 0.0100039 0.010088 0.0100843 0.010097 0.0100232 0.0100162 0.00996596 0.0100371 0.0100316 0.0100127 0.0100216 0.00992919 0.010052 0.0100185 0.00998154 0.0100284 0.00999219 0.0099579 0.0100144 0.00991847 0.0100145 0.0100169 0.0100796 0.00990302 0.010023 0.00990287 0.00996566 0.0100275 0.010064 0.00998544 0.0100224 0.0100742 0.00998834 0.0100674 0.0100328 0.0100075 0.00996359 0.0100846 0.0100459 0.00995191 0.0100646 0.00990321 0.0100226 0.0100648 0.00991453 0.0100622 0.00995986 0.0100058 0.0100951 0.00998572 0.00990272 0.00990186 0.00996968 0.0100034 0.00999108 0.010058 0.00995636 0.0100111 0.00999694 0.00997717 
0.0100004 0.00997808 0.0100751 0.00992218 0.0101 0.0100572 0.0100967 0.0100976 0.00997002 0.0100403 0.0100694 0.0100536 0.00993371 0.00997019 0.010029 0.00993447 0.00993484 0.00999161 0.0100493 0.00992758 0.00998855 0.0100044 0.00995178 0.0099369 0.00993921 0.00993651 0.0100769 0.0100285 0.0100813 0.0100589 0.010013 0.0100062 0.0100032 0.00993149 0.00998398 0.00999585 0.00992745 0.0100324 0.010008 0.00998937 0.00990917 0.00995565 0.010002 0.0100492 0.0100846 0.00994649 0.0100943 0.00995279 0.0100872 0.0100167 0.0100856 0.0100929 0.0099148 0.00997826 0.0100848 0.00990381 0.00997011 0.0100465 0.00992919 0.0100881 0.0100412 0.00998425 0.00992658 0.00994377 
0.00994505 0.00993788 0.00995471 0.00997145 0.0099458 0.0100997 0.0100996 0.00995511 0.0100625 0.0100264 0.00996137 0.00999941 0.00990487 0.0099532 0.0100148 0.0100528 0.00998055 0.00993247 0.0100712 0.00990062 0.00999106 0.00994854 0.0100817 0.00996283 0.0100204 0.00994293 0.0100785 0.0100312 0.00998525 0.00993649 0.00992593 0.0100308 0.0100878 0.0100347 0.0099174 0.0100446 0.0099353 0.0100222 0.0100858 0.00990683 0.00997598 0.0100208 0.010098 0.0100111 0.00997503 0.0100367 0.00999399 0.00990825 0.0100061 0.00993354 0.0100303 0.0100527 0.0100742 0.00993905 0.00995882 0.0100159 0.0100858 0.010051 0.0099541 0.00999432 0.0100281 0.00990751 0.0099999 0.0100267 
0.0100696 0.00991962 0.0099241 0.010075 0.0100167 0.00993141 0.00996469 0.00995506 0.00998876 0.00992888 0.00996133 0.0100121 0.0100611 0.00991892 0.00995407 0.00995084 0.0100887 0.0100541 0.0100745 0.0100654 0.0100914 0.00990052 0.0099198 0.00998766 0.0100556 0.0100989 0.00998026 0.0100091 0.00990037 0.0100261 0.00996107 0.00996155 0.00994578 0.00994085 0.0100066 0.010088 0.0100029 0.00992875 0.00994399 0.0100373 0.00994084 0.00991245 0.0100503 0.00990759 0.00994835 0.0100608 0.00999531 0.0100813 0.00994272 0.00993406 0.00997759 0.00998654 0.00993795 0.00999302 0.00998051 0.0100264 0.00999676 0.00995589 0.00990715 0.00998742 0.0100905 0.0100154 0.0100663 0.0100317 
0.00998397 0.0100637 0.00999469 0.0100337 0.009967 0.0100742 0.0100891 0.00991606 0.0099595 0.0100562 0.0100501 0.010019 0.0100167 0.00993904 0.00990299 0.00997537 0.00993097 0.0100106 0.00996173 0.0100207 0.0100406 0.00990672 0.00996582 0.00992407 0.00996788 0.00992093 0.0100771 0.0100389 0.00997873 0.0099144 0.00993516 0.00994103 0.00991277 0.00991279 0.00999385 0.00990258 0.00992661 0.0100637 0.00999394 0.0100461 0.0100248 0.0100194 0.0100528 0.00990479 0.0100574 0.0100365 0.010002 0.0100846 0.0100282 0.010036 0.00999282 0.00996095 0.0100877 0.00992097 0.00997929 0.0100561 0.0100612 0.00996251 0.00992613 0.0100198 0.0100614 0.00996149 0.0100656 0.00998583 
0.00992449 0.00998963 0.010024 0.0100984 0.00994494 0.0100953 0.00997448 0.0100117 0.0100137 0.0100882 0.0100645 0.0100628 0.0100309 0.0100453 0.0100592 0.0100312 0.00998809 0.0100206 0.0100865 0.00992768 0.0100263 0.0100016 0.0100455 0.0099406 0.0099741 0.0100089 0.0100203 0.0100143 0.00996775 0.00994248 0.010048 0.00998483 0.00993181 0.0099667 0.00991783 0.00996819 0.00994789 0.0100225 0.0100849 0.0100331 0.00992356 0.00992921 0.0100965 0.0100154 0.0100666 0.0099835 0.00993315 0.0100973 0.0100146 0.00990219 0.00992432 0.00991453 0.0100244 0.0100364 0.010025 0.00991743 0.0100091 0.00998944 0.00992754 0.0100481 0.00996727 0.00990119 0.00997586 0.00995341 
0.00997826 0.00995678 0.00997929 0.00998886 0.00995783 0.0100968 0.0100562 0.0100427 0.00997412 0.00994337 0.00994223 0.0100761 0.0100036 0.00992508 0.010072 0.00990964 0.0100367 0.0100408 0.0100796 0.0100413 0.00990085 0.0099092 0.00990204 0.0100462 0.0100029 0.00992628 0.0100246 0.00993331 0.010069 0.00991356 0.00995525 0.0100225 0.00990269 0.0100582 0.00990256 0.00991152 0.0100436 0.00999837 0.0100579 0.0100304 0.0100885 0.0099208 0.00993933 0.0100987 0.00997317 0.0100432 0.00995843 0.0100176 0.0100874 0.0100393 0.00995421 0.0100141 0.00992082 0.00991203 0.00994464 0.00992453 0.0100849 0.00997735 0.00993876 0.00994612 0.0100119 0.010025 0.0100111 0.00990183 
0.00995757 0.0100759 0.0100509 0.00996229 0.0100871 0.0100545 0.00998224 0.00995893 0.0100533 0.0100965 0.0100165 0.00990742 0.00992227 0.0100667 0.0100028 0.0100669 0.0100863 0.00998993 0.00992476 0.010092 0.0100582 0.00999536 0.0100377 0.00992499 0.00996313 0.00992971 0.00992549 0.010036 0.0100469 0.0100512 0.0100914 0.00998815 0.0100813 0.00991839 0.00999563 0.0100003 0.010066 0.00994707 0.00995043 0.00994867 0.0100571 0.00990655 0.00992598 0.00991075 0.00997872 0.0100498 0.0099836 0.0100667 0.00992684 0.0100464 0.00999944 0.0100613 0.0100241 0.009957 0.0100887 0.00995246 0.0100411 0.0100439 0.0100803 0.0100673 0.0100101 0.00994155 0.0100692 0.0100174 
0.00992431 0.00997013 0.0100157 0.00993278 0.00995318 0.0100075 0.00994261 0.0100316 0.00990875 0.00994568 0.0099608 0.00999565 0.00995782 0.00995526 0.00993557 0.0100523 0.00996623 0.010022 0.0100848 0.00991667 0.00996187 0.010069 0.0100056 0.0100204 0.0100616 0.00994906 0.0100867 0.00999234 0.00998761 0.0100071 0.0100424 0.00996165 0.00992913 0.00994013 0.0100568 0.0100871 0.00993253 0.0100008 0.0100497 0.00997498 0.0100336 0.0100248 0.0100574 0.0100048 0.00991016 0.00995055 0.00998576 0.0100416 0.0100204 0.0099135 0.00996274 0.00994896 0.00990847 0.0100432 0.00994804 0.00994691 0.00998114 0.0100887 0.00999817 0.0100574 0.0100716 0.00991029 0.0100302 0.010071 
0.00996438 0.010086 0.0100509 0.01004 0.0100308 0.0100972 0.0100482 0.010075 0.00994912 0.0100302 0.00998352 0.0100957 0.010011 0.00991773 0.0100369 0.0099866 0.00996237 0.0100503 0.0100776 0.00994057 0.00992233 0.0100343 0.00995086 0.0100702 0.00997174 0.0100173 0.00995683 0.0099397 0.00990785 0.00991933 0.00996872 0.00995909 0.0100126 0.00991406 0.0100962 0.0100035 0.0100663 0.00993249 0.00999744 0.0100193 0.00991966 0.0100824 0.00991075 0.0100814 0.0100912 0.0100762 0.00999874 0.0100189 0.0100244 0.00997036 0.0100336 0.0099675 0.00997756 0.00998218 0.0100203 0.0100838 0.0100528 0.0100479 0.00994574 0.00991736 0.00993473 0.00992483 0.00990324 0.0100341 
0.0100121 0.0100548 0.00999702 0.0100682 0.0100138 0.0100566 0.00995989 0.00991917 0.0100895 0.0100973 0.0100729 0.0100536 0.0099089 0.0100188 0.0100667 0.0100904 0.00990431 0.00992075 0.00990209 0.00990854 0.00992456 0.0099919 0.0100027 0.0100908 0.0100514 0.00995024 0.0100773 0.00997071 0.0100135 0.00992032 0.0100782 0.00997378 0.00995256 0.0100148 0.0100634 0.0100036 0.0100858 0.0100703 0.00994364 0.0100118 0.00999524 0.0100467 0.0100089 0.00998815 0.0100636 0.0100616 0.00994846 0.0099078 0.00997576 0.010085 0.0100393 0.00996151 0.0100171 0.010052 0.00992654 0.00997864 0.00999115 0.00999958 0.00991635 0.00991596 0.00995027 0.0100458 0.0100253 0.00994472 
0.00992468 0.00990351 0.0100718 0.0099151 0.0100302 0.00994996 0.00996785 0.00993129 0.00995714 0.0100203 0.0100914 0.0100316 0.0100508 0.0100063 0.0099382 0.0100623 0.00990209 0.0100355 0.00991405 0.0100665 0.0099056 0.00999134 0.00991591 0.010012 0.010011 0.0100767 0.00993888 0.0100709 0.0100087 0.0100947 0.00994881 0.010067 0.0100236 0.0100369 0.0100852 0.0100585 0.00994485 0.0100615 0.00995077 0.0100499 0.010049 0.00998835 0.0100402 0.00997069 0.00995842 0.0100164 0.00993825 0.0100535 0.00995437 0.00991233 0.0100457 0.00993608 0.00999727 0.00997392 0.00997797 0.00994651 0.00991174 0.00991813 0.0100253 0.00995237 0.00991518 0.00998388 0.00990865 0.0100227 
0.0100065 0.00991598 0.0100335 0.009911 0.00990747 0.0099614 0.00992042 0.00998822 0.00994733 0.00996518 0.00992085 0.00998341 0.00990476 0.00990657 0.00992864 0.00990758 0.00993322 0.010027 0.00995231 0.0099928 0.0100821 0.0100323 0.00996215 0.00996129 0.0100321 0.0100179 0.0100895 0.00990627 0.0100543 0.0100874 0.00990139 0.00990893 0.0100036 0.0100814 0.00995446 0.00999986 0.00992309 0.010087 0.0100479 0.00999537 0.00995912 0.0100733 0.00992851 0.00997227 0.00991742 0.00994516 0.00998421 0.0100906 0.00999461 0.0099929 0.0100086 0.00991332 0.00992555 0.00993904 0.00999238 0.00991122 0.00995388 0.0100794 0.00994235 0.00996899 0.00995647 0.0099328 0.00993856 0.010036 
0.00998374 0.00994414 0.00999427 0.0099875 0.0100872 0.0100346 0.0100033 0.0100984 0.00992879 0.0100086 0.0100569 0.00997946 0.00995402 0.0100701 0.00993938 0.0100159 0.0100795 0.010081 0.00991462 0.0100799 0.00992778 0.00991658 0.0100719 0.00999872 0.00993521 0.00991814 0.0100911 0.0100613 0.00997676 0.00996164 0.0100228 0.00996929 0.0100731 0.0100915 0.0100686 0.00991403 0.0100656 0.00992574 0.00993467 0.00992134 0.00992385 0.0100057 0.00995253 0.0099842 0.0099642 0.0100182 0.0100006 0.0100463 0.0100474 0.0099014 0.0100742 0.0100387 0.00994893 0.0100853 0.00996082 0.00996508 0.00997372 0.00991562 0.00997348 0.0100141 0.0100649 0.0100524 0.00992147 0.0099164 
0.0100285 0.00996909 0.0100838 0.0100966 0.00999042 0.00996206 0.0099688 0.0100739 0.00999952 0.0100049 0.0100538 0.009982 0.010093 0.0100672 0.0100064 0.0100904 0.010014 0.00991073 0.00998362 0.0100655 0.0100011 0.00994981 0.010026 0.00990129 0.00999786 0.00992374 0.00992701 0.00992626 0.00992714 0.00990709 0.0100384 0.00995831 0.00996445 0.0100388 0.010018 0.00998592 0.010073 0.0100684 0.00993561 0.0100094 0.0099423 0.00991951 0.00991572 0.010046 0.00992561 0.0100918 0.0100351 0.0100938 0.00999226 0.0100454 0.00993051 0.00993774 0.00990665 0.0100239 0.0099642 0.00997843 0.0100875 0.00992003 0.00999358 0.00995451 0.0100789 0.0100014 0.0100827 0.0100253 
0.0100336 0.00991219 0.00996276 0.0100796 0.0100325 0.00992404 0.0100146 0.0100526 0.0100924 0.00990374 0.0100192 0.0100704 0.0100737 0.0100329 0.0100605 0.00992515 0.00993799 0.00998024 0.00990285 0.0100143 0.0100228 0.0100932 0.0100971 0.00999758 0.0100231 0.0099136 0.0100591 0.0100352 0.0100897 0.00999763 0.0100354 0.0099175 0.00996172 0.00995976 0.0100245 0.00999294 0.0100417 0.0100822 0.010004 0.0100966 0.009945 0.00992175 0.00996601 0.0100956 0.010003 0.0100792 0.00995437 0.00995567 0.0100989 0.00991374 0.0100081 0.00992205 0.00993266 0.0100166 0.00993988 0.0100592 0.0100645 0.010002 0.0100284 0.0100384 0.00991826 0.00992097 0.0099142 0.0100696 
0.00993647 0.0100963 0.00998621 0.00998611 0.0100884 0.0100782 0.00991308 0.01007 0.0100307 0.00991732 0.00995868 0.00991617 0.0100021 0.0100633 0.00993777 0.0100343 0.00996775 0.00997808 0.00990271 0.00994921 0.0100031 0.00996539 0.00994145 0.0100523 0.0100575 0.0100788 0.00993516 0.0100535 0.0100405 0.0099995 0.0100352 0.00996048 0.00994973 0.0100414 0.0100297 0.010049 0.0100538 0.010025 0.00997622 0.0100727 0.00997462 0.0100843 0.0100655 0.0100696 0.00999336 0.00997042 0.00997905 0.00995696 0.00993939 0.00997564 0.00993127 0.0100462 0.00990819 0.0100017 0.0100983 0.0100626 0.00997047 0.0100919 0.010087 0.00990773 0.0100678 0.010067 0.0100727 0.0100673 
0.0100942 0.00995665 0.0100171 0.0100428 0.0100072 0.00999851 0.00999053 0.0100818 0.0100342 0.00993778 0.00997075 0.00990842 0.0100843 0.0100604 0.01004 0.00992996 0.00997161 0.00994101 0.0100764 0.00993288 0.0100198 0.010094 0.00994027 0.0100009 0.00995919 0.00995266 0.00994589 0.0100156 0.00995684 0.0100293 0.0100165 0.0100638 0.0099136 0.00995766 0.0100338 0.00999841 0.010017 0.00990945 0.0100756 0.00992707 0.0100166 0.0100864 0.00991017 0.0100533 0.00996097 0.00990337 0.0100695 0.00992874 0.00995003 0.0100289 0.0100187 0.0100138 0.00996427 0.0100716 0.00998949 0.00995043 0.0100607 0.00999584 0.0100436 0.0100614 0.00991144 0.0100937 0.00992708 0.00996358 
